0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.509838581085205
0.0,-2.463008403778076
0.0,-2.456403970718384
0.0,-2.463904857635498
0.0,-2.4664721488952637
0.0,-2.4671497344970703
0.0,-2.447017192840576
0.0,-2.4521288871765137
0.0,-2.431975841522217
0.0,-2.3884963989257812
0.0,-2.3400919437408447
0.0,-2.3115200996398926
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.3018901348114014
0.0,-2.3115015029907227
0.0,-2.356135368347168
0.0,-2.280827760696411
0.0,-2.280827760696411
0.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
1.0,-2.280827760696411
