1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.8928260803222656
1.0,-2.8283824920654297
1.0,-2.790105104446411
1.0,-2.765413284301758
1.0,-2.730226516723633
1.0,-2.6387925148010254
1.0,-2.6465377807617188
1.0,-2.6281068325042725
1.0,-2.6725635528564453
1.0,-2.648137092590332
1.0,-2.656381607055664
1.0,-2.684405565261841
1.0,-2.7058768272399902
1.0,-2.72613787651062
1.0,-2.759612798690796
1.0,-2.75642728805542
1.0,-2.740273952484131
1.0,-2.725419759750366
1.0,-2.716129779815674
1.0,-2.710897445678711
1.0,-2.7262444496154785
1.0,-2.686868190765381
1.0,-2.687739372253418
1.0,-2.7016561031341553
1.0,-2.6827306747436523
1.0,-2.589129686355591
1.0,-2.6026506423950195
1.0,-2.5557446479797363
1.0,-2.534095287322998
1.0,-2.5284106731414795
1.0,-2.5562801361083984
1.0,-2.5365421772003174
1.0,-2.5071616172790527
1.0,-2.561051845550537
1.0,-2.5907087326049805
1.0,-2.604853630065918
1.0,-2.5793488025665283
1.0,-2.610614061355591
1.0,-2.6019809246063232
1.0,-2.6011950969696045
1.0,-2.6038336753845215
1.0,-2.6282410621643066
1.0,-2.619910955429077
1.0,-2.5526421070098877
1.0,-2.563333749771118
1.0,-2.575636148452759
1.0,-2.580864191055298
1.0,-2.659060001373291
1.0,-2.5686306953430176
1.0,-2.428349256515503
1.0,-2.4504735469818115
1.0,-2.4253807067871094
1.0,-2.539177417755127
1.0,-2.4422740936279297
1.0,-2.443181037902832
1.0,-2.5016796588897705
1.0,-2.5558278560638428
1.0,-2.56376314163208
1.0,-2.3763976097106934
1.0,-2.4394853115081787
1.0,-2.5664987564086914
1.0,-2.607804298400879
1.0,-2.6795361042022705
1.0,-2.6967790126800537
1.0,-2.725980520248413
1.0,-2.7403271198272705
1.0,-2.82672381401062
1.0,-2.7548434734344482
1.0,-2.8310387134552
1.0,-2.757497549057007
1.0,-2.865717887878418
1.0,-3.0356197357177734
1.0,-3.36003041267395
1.0,-3.6437437534332275
1.0,-3.9136171340942383
1.0,-3.9761946201324463
1.0,-3.8802459239959717
1.0,-4.173849582672119
1.0,-4.244649887084961
1.0,-2.491607666015625
1.0,-2.549959421157837
1.0,-2.488996982574463
1.0,-2.5067756175994873
1.0,-2.534740686416626
1.0,-2.545621633529663
1.0,-2.5409748554229736
1.0,-2.5239078998565674
1.0,-2.528812885284424
1.0,-2.5506184101104736
1.0,-2.5416789054870605
1.0,-2.565537691116333
1.0,-2.57690691947937
1.0,-2.4601197242736816
1.0,-2.44114089012146
1.0,-2.41595721244812
1.0,-2.4436748027801514
1.0,-2.4557418823242188
1.0,-2.4884650707244873
1.0,-2.494342565536499
1.0,-2.514737606048584
1.0,-2.5374176502227783
1.0,-2.5680153369903564
1.0,-2.6313416957855225
1.0,-2.595806121826172
1.0,-2.6470699310302734
1.0,-2.553863525390625
1.0,-2.586899518966675
1.0,-2.632030487060547
1.0,-2.6376895904541016
1.0,-2.662613868713379
1.0,-2.7071430683135986
1.0,-2.7161808013916016
1.0,-2.712329864501953
1.0,-2.711923599243164
1.0,-2.683412551879883
1.0,-2.6705174446105957
1.0,-2.593175172805786
1.0,-2.593245267868042
1.0,-2.561811685562134
1.0,-2.5650575160980225
1.0,-2.545807123184204
1.0,-2.554231643676758
1.0,-2.5652639865875244
1.0,-2.5920629501342773
1.0,-2.673611879348755
1.0,-2.7005367279052734
1.0,-2.679572105407715
1.0,-2.5969457626342773
1.0,-2.6005215644836426
1.0,-2.6152536869049072
1.0,-2.637845039367676
1.0,-2.6583001613616943
1.0,-2.6899890899658203
1.0,-2.723022699356079
1.0,-2.7773122787475586
1.0,-2.820680856704712
1.0,-2.82881498336792
1.0,-2.8304390907287598
1.0,-2.7665767669677734
1.0,-2.7925643920898438
1.0,-2.7595174312591553
1.0,-2.7403430938720703
1.0,-2.7514798641204834
1.0,-2.7692184448242188
1.0,-2.7888574600219727
1.0,-2.7896711826324463
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
1.0,-2.3763976097106934
