1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-2.1963751316070557
0.0,-2.213895082473755
0.0,-2.246145248413086
0.0,-2.2123618125915527
0.0,-2.1945412158966064
0.0,-2.191556453704834
0.0,-2.1665046215057373
0.0,-2.146174669265747
0.0,-2.1294498443603516
0.0,-2.11503005027771
0.0,-2.156968116760254
0.0,-2.1196110248565674
0.0,-2.168614149093628
0.0,-2.2318549156188965
0.0,-2.1735856533050537
0.0,-2.1656129360198975
0.0,-2.1400606632232666
0.0,-2.101475477218628
0.0,-2.0628480911254883
0.0,-2.0227835178375244
0.0,-1.9898098707199097
0.0,-2.038235902786255
0.0,-1.9963734149932861
0.0,-2.0465376377105713
0.0,-2.1474227905273438
0.0,-2.067674398422241
0.0,-2.0666847229003906
0.0,-2.076078176498413
0.0,-2.034421920776367
0.0,-2.002424478530884
0.0,-1.9548108577728271
0.0,-1.9219462871551514
0.0,-1.9924137592315674
0.0,-1.906347632408142
0.0,-1.9893901348114014
0.0,-2.0276436805725098
0.0,-2.0015153884887695
0.0,-1.9549245834350586
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
0.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
1.0,-1.906347632408142
