1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.5185492038726807
1.0,-2.5376148223876953
1.0,-2.562100887298584
1.0,-2.5546324253082275
0.0,-2.5648505687713623
0.0,-2.5479044914245605
0.0,-2.5556187629699707
0.0,-2.5453999042510986
0.0,-2.5374903678894043
0.0,-2.526576042175293
0.0,-2.5243592262268066
0.0,-2.5221505165100098
0.0,-2.5125231742858887
0.0,-2.4814977645874023
0.0,-2.4617252349853516
0.0,-2.4403135776519775
0.0,-2.4174489974975586
0.0,-2.3977913856506348
0.0,-2.3817689418792725
0.0,-2.3828721046447754
0.0,-2.370039701461792
0.0,-2.3700242042541504
0.0,-2.3761322498321533
0.0,-2.379910945892334
0.0,-2.3754827976226807
0.0,-2.3815369606018066
0.0,-2.3893160820007324
0.0,-2.3838939666748047
0.0,-2.3947558403015137
0.0,-2.3977158069610596
0.0,-2.3838181495666504
0.0,-2.356565237045288
0.0,-2.347412109375
0.0,-2.342594861984253
0.0,-2.3398988246917725
0.0,-2.3421430587768555
0.0,-2.3350391387939453
0.0,-2.3238329887390137
0.0,-2.3191826343536377
0.0,-2.3091726303100586
0.0,-2.3061370849609375
0.0,-2.309258460998535
0.0,-2.307706832885742
0.0,-2.2869410514831543
0.0,-2.2613401412963867
0.0,-2.270202159881592
0.0,-2.268073558807373
0.0,-2.2517993450164795
0.0,-2.247471332550049
0.0,-2.252199411392212
0.0,-2.247255325317383
0.0,-2.249720335006714
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
0.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
1.0,-2.241650104522705
